8020203001,El Perro,802
8020203002,El Hato,802
8020203003,Rio Arriba,802
8020203004,Las Cabirmas,802
8020203005,Los Dos Rios,802
8020203006,Los Guayacanes,802
8020203007,El Colorao,802
8020203008,La Mina,802
8020203009,Los Hicacos Blancos,802
8020203010,Los Urabos,802
8020203011,El Guaraguao,802
8020203012,El Oro,802
8020203013,Cuaron,802
8020203014,El Jovero,802
8020203015,Altamira,802
8020203016,Los Cuatro Caminos,802
8020301001,Centro De Pueblo O La Gina,802
8020301002,Juan Pablo Duarte O La Jagua,802
8020301003,Pueblo Nuevo,802
8020301004,Proyecto Arrocero,802
8020302001,La Culebra,802
8020302002,Arroyo Rico,802
8020302003,26 De Enero,802
8020302004,Jayan,802
8020302005,La Mireya,802
8020302006,La Gina,802
9030204008,El Anon Arriba,902
26010103012,Caobanitas,3002
9020101001,Urbanizacion Alba,901
9020101002,Centro Del Pueblo,901
9020101003,Guanabano,901
9020101004,Bolo O Urbanizacion Sanchez,901
9020101005,Los Rojas,901
9020101006,Hato Viejo,901
9020102001,La Guama (Guanabano),901
9020102002,La Vereda,901
9020102003,El Carril,901
9020102004,Nibaje,901
9020102005,Los Rincones,901
9020102006,Calle Del Rio,901
9020102007,Los Rojas,901
9020103001,La Penda,901
9020103002,Vuelta Larga,901
9020103003,Los Barrancones,901
9020103004,Los Hicacos,901
9020103005,Hato Viejo (Azucey),901
9020103006,Sabana De Los Alba,901
9020103007,Los Jazmines,901
9030101001,Centro Del Pueblo,902
9030101002,La Hoya,902
9030101003,Altos De Gaspar Hernandez,902
9030101004,El Correo,902
9030101005,Candoy,902
9030101006,Campo Verde,902
9030101007,El Semillero,902
9030101008,Loma De Yerba,902
9030101009,Los Franceses,902
9030102001,Naranjo Dulce Arriba,902
9030102002,La Ermita,902
9030102003,Las Auyamas,902
9030102004,Hoya Grande,902
9030102005,Palo Colorado,902
9030102006,La Batata,902
9030102007,Los Algarrobos,902
9030102008,Bejuco Blanco,902
9030102009,Mata De  Guanabano,902
9030102010,El Catey,902
9030102011,Rio Piedra,902
9030102012,La Cabuya,902
9030102013,La Cigua,902
9030102014,Punta Gorda,902
9030102015,Las Caobas,902
9030102016,Boca De Henequen,902
9030102017,Loma Al Medio,902
9030102018,Boca De Joba,902
9030103001,La Jaguita,902
9030103002,Loma De Yerba,902
9030103003,El Jobo,902
9030103005,El Caiman,902
9040101001,Centro Del Pueblo,903
9040101002,Arroyo Del Agua,903
9040101003,Rincon Caliente,903
9040101004,La Laguna,903
9040101005,Boca De Jamao,903
9040102001,Arroyo Del Gato,903
9040102002,La Piedra,903
9040102003,Los Moluses O Los Meluses,903
9040102004,Marinero,903
9040102005,El Ramonal,903
9040102006,La Jagua,903
9040102007,Las Espinas,903
9040103001,Los Brazos,903
9040103002,Los Peña,903
9040103003,La Mina,903
9040104001,La Filipina,903
9040104002,Hojas Anchas,903
9040104003,El Pajon,903
9040104004,Las Manaclas,903
9040104005,Los Manantiales,903
9040104006,Los Peñones,903
9040105001,Las Caobas,903
9040105002,Arroyo Del Agua,903
9040105003,Palo Roto,903
9040105004,La Canela,903
9040105005,Palo Blanco,903
9040105006,Caimoni,903
9040105007,La Cana,903
9040105008,Villa Iv-N Guzman (El Saladillo),903
9040105009,Arroyo Frio,903
9040105010,Los Saladillos,903
9040105011,La Vereda,903
9040105012,Los Charamicos,903
10010101001,Cuarenta,1103
10010101002,Jimani Viejo,1103
10010101003,Militar,1103
10010101004,Jimani Nuevo O Centro Del Pueblo,1103
10010101005,Villa Armonia O Nuevo,1103
10010101006,El Cerro,1103
10010101007,La Q,1103
10010101008,La Cincuenta,1103
10010101009,Villa Solidaridad,1103
10010102001,Arroyo Blanco,1103
10010102002,Mal Paso,1103
10010102003,Las Peñas,1103
10010102004,Jimani Viejo,1103
10010201001,El  Limon,1103
10010202001,La Playa,1103
10010202002,El Palmar,1103
10010202003,Casimiro,1103
10010202004,Monte De Los Negros,1103
10010202005,Las Lajitas,1103
10010202006,El Otro Lado,1103
10010202007,La Peronila,1103
10010202008,La Guacima,1103
10010202009,Los Limones,1103
10010203001,Los Pinos,1103
10010203002,Cruce Del Limon,1103
10010203003,Vuelta Grande,1103
10010203004,La  Florida,1103
10010203005,Caneco,1103
10010301001,Boca De Cachon,1103
10010302001,Tierra Nueva,1103
10010302002,Las Lajas,1103
10010302003,Tierra Virgen,1103
10010302004,Pedro Cuevas,1103
10010302005,Martin Brunito,1103
10010302006,Jose Joaquin Puello,1103
10030101001,Centro Del Pueblo,1104
10030101002,El Palmito,1104
10030101003,El Ganadero,1104
10020101001,San Jose,1107
10020101002,Placer Bonito,1107
10020101003,Las Mercedes,1107
10020101004,Camboya,1107
10020101005,Nuevo Amanecer,1107
10020101006,San Isidro,1107
10020101007,Las Damas,1107
10020101008,Brisas Del Mo,1107
10020101009,Buenos Aires,1107
10020102001,Puerto Escondido,1107
10020102002,Escondido,1107
10020102003,Altamisar,1107
10020102004,Palo De Leche,1107
10020102005,El Aguacate,1107
10020201001,Brisas Del Lago,1107
10020201002,Los Yesos,1107
10020201003,Las Piedras,1107
10020201004,Centro Del Pueblo,1107
10020201005,Duarte Arriba O Duarte Atras,1107
10020201006,El Barrio,1107
10020202001,Las Baitoas,1107
10020202002,San Jose,1107
10020202003,Vuelta Grande,1107
11010102001,Los Guineos,1201
11010102002,Los Botados,1201
11010102003,Los Garcia,1201
11010102004,La Vegana,1201
11010102005,Bejucalito,1201
11010102006,Chavoncito,1201
11010102007,Cruce De Morales,1201
11010102008,Enea,1201
11010102009,Primer Sabana,1201
11010102010,Sabana Gloria,1201
11010102011,Cruce Jovina,1201
11010102012,Arroyo Seco,1201
11010102013,Camino Real,1201
11010102014,Mani Blanco,1201
11010102015,Guanito,1201
11010102016,San Cristobal,1201
11010102017,Calichal,1201
11010102018,Los Montes,1201
11010102019,Las Limas,1201
11010102020,Jobitos,1201
11010102021,Cuesta La Piña,1201
11010102022,Don Francisco,1201
11010102023,Guizara,1201
11010102024,Guanabano Arriba (La Ceiba),1201
11010102025,El Junco,1201
11010102026,Hoyo De Luis,1201
11010102027,Charco Azul,1201
11010102028,Potrero Central Romana,1201
11010102029,Sanate,1201
11010102030,Piedra Blanca,1201
11010102031,Guanabano,1201
11010102032,Chavon Abajo,1201
11010102033,Chavon Arriba,1201
11010102034,Bejucal,1201
11010102035,Sanate Abajo,1201
11010103001,Cañafistola,1201
11010103002,El Rancho,1201
11010103003,La Rejolla,1201
11010103004,Centro Santana,1201
11010103005,La Yayas,1201
11010103006,Los Palitos - Los Naranjos,1201
11010103007,Los Mangos,1201
11010103008,El Mamey,1201
11010103009,Cajero,1201
11010103010,Rincon Frio,1201
11010103011,La Media Luna,1201
11010103012,La Cuchilla,1201
11010103013,Santana,1201
11010103014,Lopez,1201
11010103015,Reselezuela,1201
11010103016,La Paloma,1201
11010103017,Azafran,1201
11010103018,Martin,1201
11010103019,33 De Santana Cerra,1201
11010103020,Martinez,1201
11010103021,Guarapito,1201
11010103022,Puerto Escondido,1201
11010103023,Arroyo Seco,1201
11010103024,Los Cerritos,1201
11010103025,Mani Abajo,1201
11010103026,Sabana De Palmarejo,1201
11010103027,El Puerto,1201
11010103028,Naranjo De China,1201
11010103029,Arroyo Rico,1201
11010103030,Guaconejo,1201
11010103031,Peñon,1201
11010103032,Congo,1201
11010103033,Sabana El Piñal,1201
11010103034,Jobo Largo,1201
10050101001,Centro Del Pueblo,1100
10050101002,Viejo,1100
10050101003,El Cedro,1100
10050101004,Los Parceleros O Nuevo,1100
10050201001,Batey 8,1100
10050202001,Batey 7,1100
10050202002,Bateicito,1100
10050203001,Batey 9,1100
10050204001,Batey 10,1100
22050103030,Sabana Tuna,2704
11010103035,Ahoga Perro,1201
11010103036,Hato De Mani,1201
11010103037,La Boya,1201
11010103038,La Zarza,1201
11010103039,Los Cacaos,1201
11010103040,La Plaza,1201
11010103041,Los Tomates,1201
11010103042,La Caya,1201
11010103043,Los Husos O Jusos,1201
11010103044,Las Estancias,1201
11010103045,Sabana De Jina,1201
11010103046,Toro Prieto,1201
11010103047,Los Brazos,1201
11010103048,Las Auyamas,1201
11010103049,La Colorada,1201
11010103050,Boca De Guanche,1201
11010103051,El Caimito,1201
11010103052,Los Carpinteros,1201
11010103053,Batey Genaro Quino,1201
11010103054,La Culebra,1201
11010103055,Duyey,1201
11010104001,La Cruz,1201
11010104002,Peligro,1201
11010104003,Monte Claro,1201
11010104004,Jina Jaragua,1201
11010104005,Caña Brava,1201
11010104006,Limonal,1201
11010104007,Ojo De Agua,1201
11010104008,Batey Campo Nuevo,1201
11010104009,El Aguacate,1201
11010104010,Batey San German,1201
11010104011,Bocama,1201
11010104012,El Peñon,1201
11010104013,Pileta Verde,1201
11010104014,Batey El Block,1201
11010104015,Los Indios,1201
11010104016,Batey Los Lirios,1201
11010104017,El Jobo,1201
11010104018,La Ladrillada,1201
11010104019,Palo Bonito,1201
11010104020,Los Yayales,1201
11010104021,Batey Guayabo,1201
11010104022,El Quemado,1201
11010104023,Batey La Ñapita,1201
11010104024,Las Albahacas,1201
11010104025,El Chacaro,1201
11010104026,Valle De Los Algarrobos,1201
11010104027,Colorado,1201
11010104028,El Tapion,1201
11010104029,Jose Leta,1201
11010104033,El 25 (El Quemado),1201
11010104035,Hoyo Claro,1201
11010104037,Los Corozos,1201
11010104042,La Jarda De Los Lirios,1201
11010104043,Batey Los Caños,1201
11010104044,La Jardita,1201
11010104047,Batey Mirada,1201
11010104049,Chinchin,1201
11010104050,Batey La Pangola (Prop. Ml. De Leon),1201
11010105001,Quisibani,1201
11010105002,El Blanco,1201
11010105003,Anamuyita,1201
11010105004,Cabirma Clara,1201
11010105005,Los Platanos,1201
11010105006,La Majagua,1201
11010105007,Blandino,1201
11010105008,La Ceiba,1201
11010105009,El Brazo,1201
11010105010,Los Cacaos,1201
11010105011,El Naranjo,1201
11010105012,Los Rios,1201
11010105013,Los Asientos,1201
11010105014,El Cerro,1201
11010105015,La Llanada,1201
11010105016,El Barrero,1201
11010105017,Sabaneta,1201
11010105018,Los Corozos,1201
11010105019,Las Abras,1201
11010105020,Mata Aji,1201
11010105021,Arroyo Grande,1201
11010105022,Viejo Goyo,1201
11010105023,Cambelen,1201
11010105024,Serra O Cerrada,1201
11010106001,Los Mancornados,1201
11010106002,Santa Clara,1201
11010106003,Las Limas,1201
11010106004,La Cana,1201
11010106005,La Piña,1201
11010106006,Mata Chalupe,1201
11010106007,Hoyo Bonito,1201
11010106008,Peñoncito,1201
11010106009,La Tranquera,1201
11010106010,El Mameyito,1201
11010106011,Batey Siete Puertas,1201
11010106012,Batey Cuya,1201
11010106013,Batey Pestaña,1201
11010106014,Batey Estante Alto,1201
11010106015,Capa,1201
11010106016,Jagua Mocha,1201
11010106017,Maria Ruiz,1201
11010106018,Jobo Dulce,1201
11010106019,La Malenita,1201
11010106020,La Matilla,1201
11010106021,La Malena,1201
11010106022,La Cabirma,1201
11010201001,La Mina,1201
11010201002,Centro Del Pueblo,1201
11010201003,El Peñon,1201
11010201004,La Gallera,1201
11010201005,Los Callejones,1201
11010201006,Buenos Aires,1201
11010201007,Suizo,1201
11010202001,Cañada Honda,1201
11010202002,Las Zanjas,1201
11010202003,Las Vacamas,1201
11010202004,La Culatica,1201
11010202005,Los Sumideros,1201
11010202006,Los Tocones,1201
11010202007,El Maicillo,1201
11010202008,Los Manguitos,1201
11010202009,La Tranquera,1201
11010202010,Entrada De La Zanja,1201
11010202011,Arroyo Rancho,1201
11010202012,Boca De Mamon,1201
11010202013,La Laguna,1201
11010202014,El Peñon,1201
11010202015,Los Helechos,1201
11010203001,Las Cañas,1201
11010203002,El Barrero,1201
11010203003,Los Yagrumos,1201
11010203004,Guanchi,1201
11010203005,Rio Llano,1201
11010203006,La Lisita (La Luisita),1201
11010203007,El Guayabo,1201
11010203008,Los Bajos De Maimon,1201
11010203009,Chirino O Himiro,1201
11010203010,Miraflores,1201
11010203011,Punta De Coco,1201
11010203012,Batey Papagayo,1201
11010203013,La Ceibita,1201
11010203014,Palo Amargo,1201
11010203015,La Culata,1201
11010203016,Cuerecito,1201
11010204001,Palma Panda,1201
11010204002,Bonilla,1201
11010204003,El Algarrobo,1201
11010204004,Los Mogotes,1201
11010204005,El Hicoteo,1201
11010204006,Batey Las Guamas,1201
11010204007,Yone,1201
11010204008,El Higuero,1201
11010204009,La Jabilla,1201
11010204010,El Jobo,1201
11010204011,Las Cabirmas,1201
11010204012,Las Lajas,1201
11010204013,El Fuerte,1201
11010204014,La Silverita,1201
11010204015,Yone Arriba,1201
11010204016,Yone Abajo,1201
11010204017,Proyecto Yone,1201
11010204018,Arroyo Rico,1201
11010301001,Jobo Jaguey,1201
11010301002,Linea Nueva,1201
11010301003,Los Martinez O La Cancha,1201
11010301004,Los Polos,1201
11010301005,Los Castillos,1201
11010301006,Villa Juana O Los Pilotos,1201
11010301007,Laguna Verde,1201
11010301008,La Palmilla,1201
11010301009,Centro Del Pueblo,1201
11010302001,El Bonao,1201
11010302002,Villa Pion,1201
11010302003,Anamuya,1201
11010302004,Palo Amargo,1201
11010302005,Hoyo Campo,1201
11010302006,Puente Anamuya,1201
11010303001,Duyey,1201
11010303002,El Hilo,1201
11010303003,El Placer,1201
11010303004,Honduras,1201
11010303005,La Curtiembre,1201
11010303006,La Rinconada,1201
11010303007,Mi Lola,1201
11010303008,Paliza Buena,1201
11010303009,Vista Alegre,1201
11010303010,Pueblo Nuevo,1201
11010304001,Cruce De Isleño (Antiguo Cruz De Isleño),1201
11010304002,Cruz De Isleño (Antiguo Los Dajaos),1201
11010304003,Pinta Pico,1201
11010304004,Valle Jina,1201
11010304005,Yabiqui,1201
11010304006,Cerro Gordo,1201
11010304007,Los Palos,1201
11010304008,Las Cejas,1201
11010304009,La Cuchilla,1201
11010304010,Jobo Jaguey,1201
11010304011,Batey San Francisco,1201
11010304012,Batey Romanita,1201
11010304013,Las Tres Casitas,1201
11010304014,La Zafra,1201
11010304015,El Cuya,1201
11010304016,Los Vicini,1201
11010304017,El Cinco,1201
11010304018,Los Higos O El Higo,1201
11010304019,Zafarraya,1201
11010304020,Batey Los Caños,1201
11010304021,Campo Nuevo,1201
11010304022,Ojo De Agua,1201
11010304023,El Peñon De Los Reyes,1201
11010304024,Batey Mirador,1201
11010304025,Veron,1201
11010304026,Los Manantiales,1201
11010304027,Las Dos Jardas,1201
11010401001,Lotificacion Veron,1201
11010401002,Lotificacion Veron Ii,1201
11010401003,La Jarda De Hoyo Claro,1201
11010401004,Villa Progreso,1201
11010401005,Bavaro,1201
11010401006,Bello Amanecer,1201
11010401007,El Samaritano,1201
11010402001,Cabo Engaño,1201
11010402002,El Suero,1201
11010402003,Arraijan,1201
11010402004,Los Manantiales,1201
11010402005,Borrachon,1201
11010402006,Pantanal,1201
11010402007,Punta Cana,1201
11010402008,La Trocha,1201
11010402009,La Salina,1201
11010402010,Juanillo,1201
11010402011,La Curva O La Culata,1201
11010402012,Cabo San Rafael,1201
11010402013,Los Ranchitos (Arena Gorda),1201
11010402014,Caracolito,1201
11010403001,El Caño,1201
11010403002,Jose Leon,1201
11010403003,El Espino,1201
11010403004,Cañada Honda,1201
11010403005,La Jina,1201
11010403006,Jagua Mocha,1201
11010403007,El Peñon,1201
11010403008,La Ceiba,1201
11010403009,El Salado,1201
11010403010,Los Hoyos,1201
11010403011,Los Naranjos,1201
11010403012,La Safra,1201
11010403013,Maricao (El Jobovan),1201
11010403014,La Pileta,1201
11010403015,Uvero Alto,1201
11010403016,El Macao,1201
11010403017,Guiri Guiri,1201
11010403018,El Buren De Tres Piezas,1201
11010403019,La Jarda U Hoyo Claro,1201
11010403020,Caoba,1201
11010403021,La Jarda,1201
11010403022,Cabeza De Toro,1201
11010403023,Islabon,1201
11010403024,Tres Piezas (El Caracol),1201
11010403025,Sabana De Los Martinez,1201
11010403026,El Aleman,1201
11010403027,Zona Turistica De Bavaro,1201
11010403028,Cortecito,1201
11020101001,Lavador,1202
11020101002,Alma Rosa O El Bronx,1202
11020101003,La Lomita,1202
11020101004,Centro Del Pueblo,1202
11020101005,La Gallera O El Multiuso,1202
11020101006,Las Flores,1202
11020101007,Nuevo,1202
11020101008,Los Profesores,1202
11020101009,Oscar,1202
11020101010,Inespre,1202
11020102001,El Naranjo (Naranjal),1202
11020102002,Caño Prieto O La Jardita,1202
11020102003,El Jobito,1202
11020102004,Leonardo (El Bañadero),1202
11020102005,El Guano (Los Yagrumos),1202
11020102006,Yaguey,1202
11020102007,Guano O Los Muertos,1202
11020102008,La Guarapa,1202
11020102009,Agapito,1202
11020102010,Los Lopez,1202
11020102011,La Malagueta,1202
11020102012,El Carril,1202
11020102013,El Cascajal,1202
11020102014,El Dalmao,1202
11020102015,La Estrelladora,1202
11020102016,Los Negros,1202
11020102017,Los Sanchez,1202
11020102018,Central Romana,1202
11020102019,Pileta Honda,1202
11020102020,Cabo San Rafael,1202
11020102021,La Cueva De Luis,1202
11020102022,El Aguacate,1202
11020103001,Batey Ramon Gordo,1202
11020103002,Batey Cuesta Caribe,1202
11020103003,El Junco,1202
11020103004,Batey Montecarlo,1202
11020103005,Nazario,1202
11020103006,El Arraijan,1202
11020103007,El Guayacan,1202
11020103008,Los Valles,1202
11020103009,Venezuela (El Valle),1202
11020103010,Marota,1202
11020103011,Los Cinco Caminos,1202
11020103012,El Pozo,1202
11020103013,Batey Las Cejas,1202
11020103014,Batey Cinco,1202
11020103015,Santa Cruz De Gato,1202
11020103016,Cañada De La Jina,1202
11020103017,Ballestero,1202
11020103018,El Limon,1202
11020103019,Benerito,1202
11020103020,Hato Bonito,1202
11020103021,Batey Magdalena,1202
11020104001,El Arroyo,1202
11020104002,La Guazuma,1202
11020104003,Batey Guazuma,1202
11020104004,Batey 412,1202
11020104005,La Piñita,1202
11020104006,Los Valles,1202
11020104007,Los Charcos,1202
11020104008,Guaitabon,1202
11020104009,Batey Palo Bonito,1202
11020104010,Batey Los Higos,1202
11020104011,Batey Los Tocones,1202
11020104012,Batey Maragua,1202
11020104013,Batey Verde,1202
11020104014,La Cruz De Los Rondones,1202
11020104015,Cruce De La Piñita,1202
11020201001,Centro Del Pueblo,1202
11020201002,Los Cocos,1202
11020202001,Las Playitas,1202
11020202002,Atajadizo,1202
11020202003,La Gran Chorra,1202
11020202004,El Mate (El Marte),1202
11020202005,Liborio,1202
11020202006,La Bruja,1202
11020202007,El Caracol,1202
11020202008,Boca De Yuma (Rural),1202
11020202009,La Cueva,1202
11020202010,Bartolo,1202
11020202011,Valle De Los Algarrobos,1202
11020202012,Parque Nacional Del Este,1202
11020301001,Centro Del Pueblo Bayahibe,1202
11020301002,Flor De Bayahibe,1202
11020301003,La Bahia,1202
11020301004,La Punta,1202
11020301005,La Playa,1202
11020302001,Valle De La Orquesta,1202
11020302002,La Botijuela,1202
11020302003,Boca De Chavon,1202
11020302004,El Infinito,1202
11020302005,Parque Nacional Del Este,1202
11020302006,Padre Nuestro,1202
11020302007,El Valle,1202
11020302008,Dominicus,1202
11020302009,El Valle Frances,1202
12020101001,Centro Del Pueblo,1301
12020101002,La Palma,1301
12020101003,Hoyo De Higuero,1301
12020101004,Los Cocos,1301
12020101005,El Tanque,1301
12020101006,Pueblo Nuevo,1301
12020101007,La Construccion,1301
12020102001,La Noria,1301
12020102002,Placer Bonito,1301
12020102003,Mata Hombre,1301
12020102004,Punto Fijo,1301
12020102005,Batey Campiña,1301
12020102006,Batey Renguelito,1301
12020102007,Batey Las Flores,1301
12020102008,Batey El 20,1301
12020102009,Batey Higueral,1301
12020102010,Batey Almeyda,1301
12020102011,Batey Escuadra,1301
12020102012,Batey El Quemado,1301
12020102013,Batey El 5,1301
12020102014,Batey El 40,1301
12020102015,Batey El 4,1301
12020102016,Batey 62,1301
12020102017,Batey Espinillo,1301
12020102018,Batey Cruce De Guerrero,1301
12020102019,Batey Caimoni,1301
12020102020,Batey 82,1301
12020102021,Batey Palo Blanco,1301
12020102022,Batey El 17,1301
12020102023,Batey El 18,1301
12020102024,Batey El 15,1301
12020102025,Batey Guerrero,1301
12020102026,Batey El 22,1301
12020102027,Batey Peligro,1301
12020102028,Batey El 16,1301
12020102029,Chucho De Chichi,1301
12020103001,Mirapato,1301
12020103002,Chavon Abajo,1301
12020103003,Buenos Aires,1301
12020103004,Batey Bobito,1301
12020103005,Batey San Isidro,1301
12020103006,Batey La Altagracia,1301
12020103007,Batey Higo Claro,1301
12020103008,Batey America - El Quemado,1301
12020103009,Batey Las Parcelas,1301
12020103010,Batey La Milagrosa,1301
12020103011,Los Berroa,1301
12020103012,Chavon Arriba,1301
12020103013,Batey Pulguero,1301
12020103014,Batey Nigua,1301
12020103015,Batey Las Mercedes,1301
12020103016,Batey Como Quiera,1301
12020103017,Batey Santa Rosa,1301
12020103018,La Cuchilla,1301
12020103019,Batey El 80,1301
12020103020,Batey El 24,1301
12020103021,La Habana,1301
12020103022,Batey Sabana De Chavon,1301
12020103023,Batey Lecheria,1301
12020103024,Cerros De Chavon,1301
12020103025,Batey Hoyo De Puerco,1301
12020103026,El Arca,1301
12020103027,Batey Colon O Peligro,1301
12020103028,Aleton,1301
12020103029,Batey 205,1301
12020103030,La Regola,1301
12020103031,La Culebra,1301
12020103032,Batey Nuevo,1301
12020103033,Batey El 81,1301
12010101001,Ensanche Quisqueya,1302
12010101002,Los Camioneros,1302
12010101003,Paseo De Los Caciques I,1302
12010101004,Paseo De Los Caciques Ii,1302
12010101005,Villa Verde,1302
12010101006,Ensanche La Hoz,1302
12010101007,Invi,1302
12010101008,Chicago,1302
12010101009,Don Juan I,1302
12010101010,Ensansche Pereira,1302
12010101011,Orquidea Primera Etapa,1302
12010101012,La Aviacion,1302
12010101013,San Carlos,1302
12010101014,Los Colonos,1302
12010101015,Santa Fe,1302
12010101016,Central Romana,1302
12010101017,Centro De La Ciudad,1302
12010101018,Don Juan V,1302
12010101019,Katanga,1302
12010101020,Urbanizacion Maria Rubio,1302
12010101021,Urbanizacion Las Piedras,1302
12010101022,Papagayo,1302
12010101023,Urbanizacion Buena Vista Norte,1302
12010101024,Alto De Rio Dulce,1302
12010101025,Savica,1302
12010101026,Villa Alacran,1302
12010101027,Don Juan Ii,1302
12010101028,Obrero,1302
12010101029,Caleton O Urbanizacion Buena Vista Sur,1302
12010101030,Residencial Las Palmas,1302
12010101031,Preconca,1302
12010101032,Bancola,1302
12010101033,Villa Nazareth,1302
12010101034,Los Multi,1302
12010101035,Ensanche La Paz,1302
12010101036,Residencial Romana Del Oeste,1302
12010101037,Residencial Orquidea Ii Etapa,1302
12010101038,Villa San Carlos,1302
12010101039,George,1302
12010101040,Villa España,1302
12010101041,Mina Central Romana,1302
12010102001,Mirapato,1302
12010102002,Batey Corcica,1302
12010102003,Batey Santoni,1302
12010102004,Batey 205,1302
12010102005,Batey Mucarabon,1302
12010102006,La Cachaza,1302
12010102007,Batey Cacata,1302
12010102008,Batey Lithgow,1302
12010102009,Batey Gran Calle,1302
12010102010,Rancho Viejo,1302
12010102011,Maria Bonita,1302
12010102012,Batey 203,1302
12010102013,Batey Esperanza,1302
12010102014,La Luisa,1302
12010102015,Altos De Chavon,1302
12010102016,Batey Anon,1302
12010102017,Batey Culebra,1302
12010102018,Batey Mosquito 204,1302
12010102019,Caleton,1302
12010102020,Los Cajuiles,1302
12010102021,Isla Catalina,1302
12010103001,Mano Juan - Adamanay,1302
12010103002,Catuano,1302
12010201001,Caleta,1302
12010201002,Residencial Romana,1302
12010201003,Residencial Vista Catalina,1302
12030101001,Reparto Torres,1303
12030101002,El Picapiedra,1303
12030101003,Cumajon,1303
12030101004,Piedra Linda,1303
12030101005,Villa Zorrilla,1303
12030101006,La Sabanita,1303
12030101007,Villa Progreso,1303
12030101008,La Lechosa,1303
12030101009,La Caoba,1303
12030101010,Villa Caoba,1303
12030101011,Los Coquitos,1303
12030101012,Residencial Don Juan,1303
12030101013,Juan Pablo Duarte O Kilometro 6,1303
12030101014,La Paz,1303
12030101015,Sinai,1303
12030101016,El Parquecito,1303
12030101017,El Jobo O Villa Paraiso,1303
12030101018,Villa Hermosa,1303
12030101019,Los Maestros,1303
12030101020,Los Mulos,1303
12030201001,Kilometro 10 De Cumayasa,1303
12030201002,Villa Real,1303
12030201003,Cucama,1303
12030201004,Juan Pablo Duarte O Kilometro Seis,1303
12030201005,Residencial Doña Olga Iii,1303
12030202001,Batey El Gato,1303
12030202002,Batey Las Tumbas,1303
12030202003,El 14,1303
12030202004,El Papayo,1303
12030202005,El 10,1303
12030202006,Las Uvitas,1303
12030202007,Cucama,1303
12030202008,Campo Alegre,1303
12030202009,El Batey,1303
12030202010,El Gato,1303
12030202011,El Peñon,1303
12030202012,El Manguito,1303
12030202013,America,1303
12030202014,Espinilla,1303
13020101001,Respaldo 27 De Febrero,1401
13020101002,Buenos Aires,1401
13020101003,Los Laureles,1401
13020101004,El Centro Del Pueblo,1401
13020101005,El Progreso,1401
13020101006,Boca De Pato,1401
13020101007,Popular,1401
13020101008,El Tornado,1401
13020101009,Los Pinos,1401
13020101010,El Millon,1401
13020101011,La Colina De Los Pomos,1401
13020101012,El Cercado,1401
13020101013,Las Praderas Del Rio,1401
13020101014,Arroyo Arriba,1401
13020101015,Lindo,1401
13020101016,El Gajo O Mirador Norte,1401
13020101017,La Altagracia,1401
13020101018,Los Peynado,1401
13020101019,Santiago Apostol O San Pedro,1401
13020101020,Colonia Española,1401
13020102001,La Cienaguita,1401
13020102002,El Puente,1401
13020102003,La Culata,1401
13020102004,Don Miguel,1401
13020102005,El Arenaso,1401
13020102006,Arroyo Hondo,1401
13020102007,La Sabana Del Sur,1401
13020102008,Los Almendrales,1401
13020102009,Los Cayetanos,1401
13020102010,El Pino De Las Siete Hojas,1401
13020102011,Arroyo Naranjo,1401
13020102012,Los Corralitos,1401
13020102013,El Chorro,1401
13020102014,Fundo Viejo,1401
13020102015,La Cienaga,1401
13020102016,El Limon,1401
13020102017,Los Caños,1401
13020102018,Las Auyamas,1401
13020102019,Los Limoncitos,1401
13020102020,Pinar Parejo,1401
13020103001,Las Auyamas,1401
13020103002,La Colonia Japonesa,1401
13020103003,Pinar Bonito,1401
13020103004,El Valle,1401
13020103005,Colonia Kennedy,1401
13020103006,La Secadora,1401
13020201001,La Mina,1401
13020201002,Tireo Al Medio O La Secadora,1401
13020201003,Tireo Arriba,1401
13020201004,Tireo Abajo,1401
13020202001,Paragua,1401
13020202002,Monte Llano,1401
13020202003,Cruz De Cuaba,1401
13020202004,Suriel,1401
13020202005,El Chicharron,1401
13020202006,La Escuchadera,1401
13020202007,La Canelilla,1401
13020202008,El Cafe,1401
13020203001,Arroyo Frio,1401
13020203002,La Cienaga,1401
13020203003,Rio Abajo,1401
13020203004,Jima (Cristo Rey),1401
13020204001,La Descubierta,1401
13020204002,Arroyo Bonito,1401
13020204003,La Yegua,1401
13020204004,Las Nueces,1401
13020204005,Jima,1401
13020204006,La Castilla,1401
13020204007,Arenoso,1401
13020205001,Las Palmas O Las Palomas,1401
13020205002,Villa Cafetalera,1401
13020205003,El Arroyazo (Arroyo Del Toro),1401
13020205004,Arroyo Prieto,1401
13020205005,La Angostura,1401
13020205006,La Novilla O Villa Esperanza,1401
13020205007,Las  Palmas  Arriba,1401
13020206001,El Rio,1401
13020206002,El Majagual,1401
13020206003,La Cotorra,1401
13020206004,Los Sanchez,1401
13020206005,La Cumbre,1401
13020206006,La Pelada,1401
13020206007,La Joya De Paulino,1401
13020206008,Las Auyamas,1401
13020206009,El Pomito,1401
13020206010,La Novilla,1401
13020206011,Arenosito O Arenoso Arriba,1401
13020206012,El Cercado,1401
13020207001,La Guamita,1401
13020207002,Palerito,1401
13020207003,Tireo Abajo,1401
13020207004,Los Frios,1401
13020207005,La Novilla,1401
